git [Time: 2024-04-22 04:17:39,856, File: weather.py:17, Function: get_weather] DEBUG -  Getting weather for 28348
[Time: 2024-04-30 16:51:57,148, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 16:51:57,149, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 16:52:15,058, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/testapp.py', reloading
[Time: 2024-04-30 16:52:15,723, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 16:52:18,195, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 16:52:18,196, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 16:52:29,979, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/testapp.py', reloading
[Time: 2024-04-30 16:52:30,550, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 16:52:32,965, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 16:52:32,966, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 16:52:37,098, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/testapp.py', reloading
[Time: 2024-04-30 16:52:37,828, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 16:52:40,092, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 16:52:40,093, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 16:52:56,784, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/testapp.py', reloading
[Time: 2024-04-30 16:52:57,396, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 16:52:59,864, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 16:52:59,865, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 16:53:07,914, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/testapp.py', reloading
[Time: 2024-04-30 16:53:08,534, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 16:53:10,841, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 16:53:10,842, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 16:53:14,980, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/testapp.py', reloading
[Time: 2024-04-30 16:53:15,675, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 16:53:18,018, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 16:53:18,019, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 16:53:20,995, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/testapp.py', reloading
[Time: 2024-04-30 16:53:21,714, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 16:53:24,046, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 16:53:24,047, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 16:53:25,751, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/testapp.py', reloading
[Time: 2024-04-30 16:53:26,332, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 16:53:28,831, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 16:53:28,832, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 16:53:36,677, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/testapp.py', reloading
[Time: 2024-04-30 16:53:37,292, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 16:53:39,761, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 16:53:39,762, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 16:53:41,494, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/testapp.py', reloading
[Time: 2024-04-30 16:53:41,970, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 16:53:44,380, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 16:53:44,381, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 16:53:51,283, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/testapp.py', reloading
[Time: 2024-04-30 16:53:51,830, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 16:53:54,329, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 16:53:54,330, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 16:54:03,450, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/testapp.py', reloading
[Time: 2024-04-30 16:54:04,041, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 16:54:06,590, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 16:54:06,591, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 16:54:10,763, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/testapp.py', reloading
[Time: 2024-04-30 16:54:11,246, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 16:54:13,771, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 16:54:13,772, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 16:54:17,958, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/testapp.py', reloading
[Time: 2024-04-30 16:54:18,427, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 16:54:20,878, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 16:54:20,879, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 16:54:23,766, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/testapp.py', reloading
[Time: 2024-04-30 16:54:24,369, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 16:54:26,880, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 16:54:26,882, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 16:55:19,626, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/testapp.py', reloading
[Time: 2024-04-30 16:55:20,118, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 16:55:22,687, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 16:55:22,688, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 16:55:38,077, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/testapp.py', reloading
[Time: 2024-04-30 16:55:38,569, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 16:55:41,169, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 16:55:41,170, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 16:55:42,829, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/testapp.py', reloading
[Time: 2024-04-30 16:55:43,355, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 16:55:45,911, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 16:55:45,912, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 16:56:07,715, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/testapp.py', reloading
[Time: 2024-04-30 16:56:08,176, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 16:56:10,580, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 16:56:10,581, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 16:56:17,214, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/testapp.py', reloading
[Time: 2024-04-30 16:56:17,721, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 16:56:20,235, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 16:56:20,236, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 16:58:08,683, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/testapp.py', reloading
[Time: 2024-04-30 16:58:09,152, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 16:58:11,588, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 16:58:11,589, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 16:58:14,496, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/testapp.py', reloading
[Time: 2024-04-30 16:58:15,044, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 16:58:17,752, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 16:58:17,754, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 16:58:20,734, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/testapp.py', reloading
[Time: 2024-04-30 16:58:21,429, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 16:58:24,054, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 16:58:24,055, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 16:58:40,353, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [30/Apr/2024 16:58:40] "GET / HTTP/1.1" 200 -
[Time: 2024-04-30 16:58:40,441, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [30/Apr/2024 16:58:40] "GET /style.css HTTP/1.1" 200 -
[Time: 2024-04-30 16:58:40,442, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [30/Apr/2024 16:58:40] "GET /script.js HTTP/1.1" 200 -
[Time: 2024-04-30 16:58:40,466, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [30/Apr/2024 16:58:40] "GET /weather-images.jpg HTTP/1.1" 200 -
[Time: 2024-04-30 16:58:40,481, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [30/Apr/2024 16:58:40] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
[Time: 2024-04-30 16:58:40,571, File: weather.py:17, Function: get_weather] DEBUG -  Getting weather for 28348
[Time: 2024-04-30 16:58:40,575, File: connectionpool.py:1055, Function: _new_conn] DEBUG -  Starting new HTTPS connection (1): us-weather-by-zip-code.p.rapidapi.com:443
[Time: 2024-04-30 16:58:41,048, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://us-weather-by-zip-code.p.rapidapi.com:443 "GET /getweatherzipcode?zip=28348 HTTP/1.1" 200 351
[Time: 2024-04-30 16:58:41,051, File: weather.py:14, Function: __init__] INFO -  Weather for 28348 retrieved
[Time: 2024-04-30 16:58:41,052, File: weather.py:39, Function: verbal_weather] DEBUG -  Verbose message requested for 28348
[Time: 2024-04-30 16:58:41,053, File: weather.py:40, Function: verbal_weather] DEBUG -  Weather is Fair and a temperature is 65.0 degrees Fahrenheit with 81% humidity.
[Time: 2024-04-30 16:58:41,057, File: connectionpool.py:1055, Function: _new_conn] DEBUG -  Starting new HTTPS connection (1): huggingface.co:443
[Time: 2024-04-30 16:58:41,287, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://huggingface.co:443 "HEAD /google/flan-t5-base/resolve/main/tokenizer_config.json HTTP/1.1" 200 0
[Time: 2024-04-30 16:58:41,547, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://huggingface.co:443 "HEAD /google/flan-t5-base/resolve/main/config.json HTTP/1.1" 200 0
[Time: 2024-04-30 16:58:41,602, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://huggingface.co:443 "HEAD /google/flan-t5-base/resolve/main/config.json HTTP/1.1" 200 0
[Time: 2024-04-30 16:58:43,219, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://huggingface.co:443 "HEAD /google/flan-t5-base/resolve/main/generation_config.json HTTP/1.1" 200 0
[Time: 2024-04-30 16:58:45,432, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [30/Apr/2024 16:58:45] "GET /get_weather?zip=28348 HTTP/1.1" 200 -
[Time: 2024-04-30 17:01:26,100, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/test_logs.py', reloading
[Time: 2024-04-30 17:01:26,796, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 17:01:29,340, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 17:01:29,341, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 17:01:34,880, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/test_logs.py', reloading
[Time: 2024-04-30 17:01:35,384, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 17:01:37,818, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 17:01:37,820, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 17:01:45,706, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/test_logs.py', reloading
[Time: 2024-04-30 17:01:46,270, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 17:01:48,868, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 17:01:48,870, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 17:01:54,422, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/test_logs.py', reloading
[Time: 2024-04-30 17:01:55,154, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 17:01:57,373, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 17:01:57,374, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 17:02:02,729, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/test_logs.py', reloading
[Time: 2024-04-30 17:02:03,485, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 17:02:05,928, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 17:02:05,930, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 17:02:23,792, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/test_logs.py', reloading
[Time: 2024-04-30 17:02:24,390, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 17:02:26,773, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 17:02:26,775, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 17:02:42,167, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/testapp.py', reloading
[Time: 2024-04-30 17:02:42,652, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 17:02:45,161, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-30 17:02:45,162, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 420-367-697
[Time: 2024-04-30 17:03:06,904, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/testapp.py', reloading
[Time: 2024-04-30 17:03:07,460, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-30 17:03:09,897, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
